"시점","구분(1)",구분(2),데이터
"2018.04","인천광역시",인천광역시,46
"2018.04","광주광역시",광주광역시,56
"2018.04","대전광역시",대전광역시,60
"2018.04","울산광역시",울산광역시,64
"2018.04","세종특별자치시",세종특별자치시,55
"2018.04","경기도",도평균,56
"2018.04","강원도",도평균,54
"2018.04","충청북도",도평균,55
"2018.04","충청남도",도평균,51
"2018.04","전라북도",도평균,58
"2018.04","전라남도",도평균,51
"2018.04","경상북도",도평균,63
"2018.04","경상남도",도평균,60
"2018.04","제주특별자치도",도평균,55
"2018.05","서울특별시",서울특별시,42
"2018.05","대구광역시",대구광역시,40
"2018.05","인천광역시",인천광역시,40
"2018.05","광주광역시",광주광역시,40
"2018.05","대전광역시",대전광역시,47
"2018.05","울산광역시",울산광역시,45
"2018.05","세종특별자치시",세종특별자치시,45
"2018.05","경기도",도평균,45
"2018.05","강원도",도평균,41
"2018.05","충청북도",도평균,44
"2018.05","충청남도",도평균,42
"2018.05","전라북도",도평균,42
"2018.05","전라남도",도평균,35
"2018.05","경상북도",도평균,48
"2018.05","경상남도",도평균,42
"2018.05","제주특별자치도",도평균,37
"2018.06","서울특별시",서울특별시,37
"2018.06","대구광역시",대구광역시,36
"2018.06","인천광역시",인천광역시,34
"2018.06","광주광역시",광주광역시,41
"2018.06","대전광역시",대전광역시,38
"2018.06","울산광역시",울산광역시,42
"2018.06","세종특별자치시",세종특별자치시,36
"2018.06","경기도",도평균,39
"2018.06","강원도",도평균,35
"2018.06","충청북도",도평균,38
"2018.06","충청남도",도평균,36
"2018.06","전라북도",도평균,43
"2018.06","전라남도",도평균,35
"2018.06","경상북도",도평균,39
"2018.06","경상남도",도평균,41
"2018.06","제주특별자치도",도평균,33
"2018.07","서울특별시",서울특별시,24
"2018.07","대구광역시",대구광역시,27
"2018.07","인천광역시",인천광역시,26
"2018.07","광주광역시",광주광역시,26
"2018.07","대전광역시",대전광역시,26
"2018.07","울산광역시",울산광역시,39
"2018.07","세종특별자치시",세종특별자치시,27
"2018.07","경기도",도평균,26
"2018.07","강원도",도평균,28
"2018.07","충청북도",도평균,30
"2018.07","충청남도",도평균,23
"2018.07","전라북도",도평균,25
"2018.07","전라남도",도평균,26
"2018.07","경상북도",도평균,32
"2018.07","경상남도",도평균,35
"2018.07","제주특별자치도",도평균,28
"2018.08","서울특별시",서울특별시,22
"2018.08","대구광역시",대구광역시,22
"2018.08","인천광역시",인천광역시,25
"2018.08","광주광역시",광주광역시,24
"2018.08","대전광역시",대전광역시,22
"2018.08","울산광역시",울산광역시,25
"2018.08","세종특별자치시",세종특별자치시,24
"2018.08","경기도",도평균,25
"2018.08","강원도",도평균,23
"2018.08","충청북도",도평균,25
"2018.08","충청남도",도평균,24
"2018.08","전라북도",도평균,23
"2018.08","전라남도",도평균,23
"2018.08","경상북도",도평균,24
"2018.08","경상남도",도평균,28
"2018.08","제주특별자치도",도평균,25
"2018.09","서울특별시",서울특별시,20
"2018.09","대구광역시",대구광역시,24
"2018.09","인천광역시",인천광역시,24
"2018.09","광주광역시",광주광역시,25
"2018.09","대전광역시",대전광역시,22
"2018.09","울산광역시",울산광역시,26
"2018.09","세종특별자치시",세종특별자치시,23
"2018.09","경기도",도평균,24
"2018.09","강원도",도평균,23
"2018.09","충청북도",도평균,26
"2018.09","충청남도",도평균,22
"2018.09","전라북도",도평균,24
"2018.09","전라남도",도평균,23
"2018.09","경상북도",도평균,28
"2018.09","경상남도",도평균,29
"2018.09","제주특별자치도",도평균,26
"2018.10","서울특별시",서울특별시,28
"2018.10","대구광역시",대구광역시,32
"2018.10","인천광역시",인천광역시,33
"2018.10","광주광역시",광주광역시,34
"2018.10","대전광역시",대전광역시,31
"2018.10","울산광역시",울산광역시,31
"2018.10","세종특별자치시",세종특별자치시,31
"2018.10","경기도",도평균,35
"2018.10","강원도",도평균,26
"2018.10","충청북도",도평균,39
"2018.10","충청남도",도평균,31
"2018.10","전라북도",도평균,35
"2018.10","전라남도",도평균,29
"2018.10","경상북도",도평균,35
"2018.10","경상남도",도평균,34
"2018.10","제주특별자치도",도평균,30
"2018.11","서울특별시",서울특별시,52
"2018.11","대구광역시",대구광역시,57
"2018.11","인천광역시",인천광역시,55
"2018.11","광주광역시",광주광역시,59
"2018.11","대전광역시",대전광역시,63
"2018.11","울산광역시",울산광역시,47
"2018.11","세종특별자치시",세종특별자치시,58
"2018.11","경기도",도평균,62
"2018.11","강원도",도평균,46
"2018.11","충청북도",도평균,65
"2018.11","충청남도",도평균,60
"2018.11","전라북도",도평균,63
"2018.11","전라남도",도평균,45
"2018.11","경상북도",도평균,60
"2018.11","경상남도",도평균,52
"2018.11","제주특별자치도",도평균,39
"2018.12","서울특별시",서울특별시,43
"2018.12","대구광역시",대구광역시,47
"2018.12","인천광역시",인천광역시,45
"2018.12","광주광역시",광주광역시,43
"2018.12","대전광역시",대전광역시,51
"2018.12","울산광역시",울산광역시,35
"2018.12","세종특별자치시",세종특별자치시,55
"2018.12","경기도",도평균,50
"2018.12","강원도",도평균,41
"2018.12","충청북도",도평균,53
"2018.12","충청남도",도평균,45
"2018.12","전라북도",도평균,47
"2018.12","전라남도",도평균,37
"2018.12","경상북도",도평균,49
"2018.12","경상남도",도평균,43
"2018.12","제주특별자치도",도평균,30
"2019.01","서울특별시",서울특별시,66
"2019.01","대구광역시",대구광역시,57
"2019.01","인천광역시",인천광역시,62
"2019.01","광주광역시",광주광역시,53
"2019.01","대전광역시",대전광역시,66
"2019.01","울산광역시",울산광역시,45
"2019.01","세종특별자치시",세종특별자치시,70
"2019.01","경기도",도평균,72
"2019.01","강원도",도평균,59
"2019.01","충청북도",도평균,70
"2019.01","충청남도",도평균,62
"2019.01","전라북도",도평균,61
"2019.01","전라남도",도평균,42
"2019.01","경상북도",도평균,62
"2019.01","경상남도",도평균,49
"2019.01","제주특별자치도",도평균,35
"2019.02","서울특별시",서울특별시,57
"2019.02","대구광역시",대구광역시,54
"2019.02","인천광역시",인천광역시,55
"2019.02","광주광역시",광주광역시,57
"2019.02","대전광역시",대전광역시,62
"2019.02","울산광역시",울산광역시,46
"2019.02","세종특별자치시",세종특별자치시,64
"2019.02","경기도",도평균,61
"2019.02","강원도",도평균,51
"2019.02","충청북도",도평균,63
"2019.02","충청남도",도평균,58
"2019.02","전라북도",도평균,62
"2019.02","전라남도",도평균,47
"2019.02","경상북도",도평균,57
"2019.02","경상남도",도평균,51
"2019.02","제주특별자치도",도평균,42
"2019.03","서울특별시",서울특별시,69
"2019.03","대구광역시",대구광역시,54
"2019.03","인천광역시",인천광역시,67
"2019.03","광주광역시",광주광역시,63
"2019.03","대전광역시",대전광역시,68
"2019.03","울산광역시",울산광역시,49
"2019.03","세종특별자치시",세종특별자치시,71
"2019.03","경기도",도평균,72
"2019.03","강원도",도평균,59
"2019.03","충청북도",도평균,67
"2019.03","충청남도",도평균,67
"2019.03","전라북도",도평균,68
"2019.03","전라남도",도평균,48
"2019.03","경상북도",도평균,60
"2019.03","경상남도",도평균,51
"2019.03","제주특별자치도",도평균,50
"2019.04","서울특별시",서울특별시,41
"2019.04","대구광역시",대구광역시,40
"2019.04","인천광역시",인천광역시,43
"2019.04","광주광역시",광주광역시,43
"2019.04","대전광역시",대전광역시,40
"2019.04","울산광역시",울산광역시,40
"2019.04","세종특별자치시",세종특별자치시,40
"2019.04","경기도",도평균,45
"2019.04","강원도",도평균,39
"2019.04","충청북도",도평균,43
"2019.04","충청남도",도평균,43
"2019.04","전라북도",도평균,44
"2019.04","전라남도",도평균,33
"2019.04","경상북도",도평균,43
"2019.04","경상남도",도평균,40
"2019.04","제주특별자치도",도평균,38
"2019.05","서울특별시",서울특별시,52
"2019.05","대구광역시",대구광역시,46
"2019.05","인천광역시",인천광역시,51
"2019.05","광주광역시",광주광역시,50
"2019.05","대전광역시",대전광역시,46
"2019.05","울산광역시",울산광역시,49
"2019.05","세종특별자치시",세종특별자치시,50
"2019.05","경기도",도평균,56
"2019.05","강원도",도평균,46
"2019.05","충청북도",도평균,50
"2019.05","충청남도",도평균,52
"2019.05","전라북도",도평균,50
"2019.05","전라남도",도평균,41
"2019.05","경상북도",도평균,47
"2019.05","경상남도",도평균,47
"2019.05","제주특별자치도",도평균,43
"2019.06","서울특별시",서울특별시,29
"2019.06","대구광역시",대구광역시,32
"2019.06","인천광역시",인천광역시,29
"2019.06","광주광역시",광주광역시,40
"2019.06","대전광역시",대전광역시,30
"2019.06","울산광역시",울산광역시,34
"2019.06","세종특별자치시",세종특별자치시,34
"2019.06","경기도",도평균,32
"2019.06","강원도",도평균,29
"2019.06","충청북도",도평균,36
"2019.06","충청남도",도평균,34
"2019.06","전라북도",도평균,38
"2019.06","전라남도",도평균,31
"2019.06","경상북도",도평균,33
"2019.06","경상남도",도평균,36
"2019.06","제주특별자치도",도평균,30
"2019.07","서울특별시",서울특별시,26
"2019.07","대구광역시",대구광역시,26
"2019.07","인천광역시",인천광역시,31
"2019.07","광주광역시",광주광역시,29
"2019.07","대전광역시",대전광역시,23
"2019.07","울산광역시",울산광역시,29
"2019.07","세종특별자치시",세종특별자치시,23
"2019.07","경기도",도평균,30
"2019.07","강원도",도평균,26
"2019.07","충청북도",도평균,24
"2019.07","충청남도",도평균,26
"2019.07","전라북도",도평균,26
"2019.07","전라남도",도평균,23
"2019.07","경상북도",도평균,28
"2019.07","경상남도",도평균,29
"2019.07","제주특별자치도",도평균,26
"2019.08","서울특별시",서울특별시,25
"2019.08","대구광역시",대구광역시,26
"2019.08","인천광역시",인천광역시,30
"2019.08","광주광역시",광주광역시,31
"2019.08","대전광역시",대전광역시,25
"2019.08","울산광역시",울산광역시,30
"2019.08","세종특별자치시",세종특별자치시,27
"2019.08","경기도",도평균,29
"2019.08","강원도",도평균,26
"2019.08","충청북도",도평균,26
"2019.08","충청남도",도평균,29
"2019.08","전라북도",도평균,29
"2019.08","전라남도",도평균,28
"2019.08","경상북도",도평균,28
"2019.08","경상남도",도평균,32
"2019.08","제주특별자치도",도평균,30
"2019.09","서울특별시",서울특별시,21
"2019.09","대구광역시",대구광역시,23
"2019.09","인천광역시",인천광역시,28
"2019.09","광주광역시",광주광역시,27
"2019.09","대전광역시",대전광역시,22
"2019.09","울산광역시",울산광역시,25
"2019.09","세종특별자치시",세종특별자치시,23
"2019.09","경기도",도평균,26
"2019.09","강원도",도평균,21
"2019.09","충청북도",도평균,23
"2019.09","충청남도",도평균,27
"2019.09","전라북도",도평균,26
"2019.09","전라남도",도평균,22
"2019.09","경상북도",도평균,25
"2019.09","경상남도",도평균,27
"2019.09","제주특별자치도",도평균,25
"2019.10","서울특별시",서울특별시,31
"2019.10","대구광역시",대구광역시,27
"2019.10","인천광역시",인천광역시,35
"2019.10","광주광역시",광주광역시,35
"2019.10","대전광역시",대전광역시,29
"2019.10","울산광역시",울산광역시,27
"2019.10","세종특별자치시",세종특별자치시,32
"2019.10","경기도",도평균,37
"2019.10","강원도",도평균,28
"2019.10","충청북도",도평균,33
"2019.10","충청남도",도평균,38
"2019.10","전라북도",도평균,34
"2019.10","전라남도",도평균,27
"2019.10","경상북도",도평균,31
"2019.10","경상남도",도평균,30
"2019.10","제주특별자치도",도평균,32
"2019.11","서울특별시",서울특별시,40
"2019.11","대구광역시",대구광역시,41
"2019.11","인천광역시",인천광역시,41
"2019.11","광주광역시",광주광역시,43
"2019.11","대전광역시",대전광역시,43
"2019.11","울산광역시",울산광역시,34
"2019.11","세종특별자치시",세종특별자치시,45
"2019.11","경기도",도평균,47
"2019.11","강원도",도평균,36
"2019.11","충청북도",도평균,47
"2019.11","충청남도",도평균,46
"2019.11","전라북도",도평균,43
"2019.11","전라남도",도평균,35
"2019.11","경상북도",도평균,40
"2019.11","경상남도",도평균,37
"2019.11","제주특별자치도",도평균,40
"2019.12","서울특별시",서울특별시,42
"2019.12","대구광역시",대구광역시,42
"2019.12","인천광역시",인천광역시,40
"2019.12","광주광역시",광주광역시,33
"2019.12","대전광역시",대전광역시,40
"2019.12","울산광역시",울산광역시,33
"2019.12","세종특별자치시",세종특별자치시,46
"2019.12","경기도",도평균,47
"2019.12","강원도",도평균,37
"2019.12","충청북도",도평균,46
"2019.12","충청남도",도평균,42
"2019.12","전라북도",도평균,36
"2019.12","전라남도",도평균,28
"2019.12","경상북도",도평균,39
"2019.12","경상남도",도평균,33
"2019.12","제주특별자치도",도평균,29
"2020.01","서울특별시",서울특별시,42
"2020.01","대구광역시",대구광역시,37
"2020.01","인천광역시",인천광역시,42
"2020.01","광주광역시",광주광역시,36
"2020.01","대전광역시",대전광역시,41
"2020.01","울산광역시",울산광역시,30
"2020.01","세종특별자치시",세종특별자치시,47
"2020.01","경기도",도평균,47
"2020.01","강원도",도평균,34
"2020.01","충청북도",도평균,46
"2020.01","충청남도",도평균,45
"2020.01","전라북도",도평균,40
"2020.01","전라남도",도평균,31
"2020.01","경상북도",도평균,34
"2020.01","경상남도",도평균,29
"2020.01","제주특별자치도",도평균,31
"2020.02","서울특별시",서울특별시,41
"2020.02","대구광역시",대구광역시,38
"2020.02","인천광역시",인천광역시,37
"2020.02","광주광역시",광주광역시,32
"2020.02","대전광역시",대전광역시,38
"2020.02","울산광역시",울산광역시,31
"2020.02","세종특별자치시",세종특별자치시,43
"2020.02","경기도",도평균,44
"2020.02","강원도",도평균,36
"2020.02","충청북도",도평균,42
"2020.02","충청남도",도평균,44
"2020.02","전라북도",도평균,36
"2020.02","전라남도",도평균,31
"2020.02","경상북도",도평균,35
"2020.02","경상남도",도평균,32
"2020.02","제주특별자치도",도평균,34
"2020.03","서울특별시",서울특별시,45
"2020.03","대구광역시",대구광역시,38
"2020.03","인천광역시",인천광역시,41
"2020.03","광주광역시",광주광역시,35
"2020.03","대전광역시",대전광역시,40
"2020.03","울산광역시",울산광역시,34
"2020.03","세종특별자치시",세종특별자치시,47
"2020.03","경기도",도평균,49
"2020.03","강원도",도평균,37
"2020.03","충청북도",도평균,43
"2020.03","충청남도",도평균,48
"2020.03","전라북도",도평균,41
"2020.03","전라남도",도평균,31
"2020.03","경상북도",도평균,36
"2020.03","경상남도",도평균,31
"2020.03","제주특별자치도",도평균,35
"2020.04","서울특별시",서울특별시,44
"2020.04","대구광역시",대구광역시,39
"2020.04","인천광역시",인천광역시,39
"2020.04","광주광역시",광주광역시,38
"2020.04","대전광역시",대전광역시,41
"2020.04","울산광역시",울산광역시,36
"2020.04","세종특별자치시",세종특별자치시,44
"2020.04","경기도",도평균,47
"2020.04","강원도",도평균,39
"2020.04","충청북도",도평균,43
"2020.04","충청남도",도평균,45
"2020.04","전라북도",도평균,41
"2020.04","전라남도",도평균,34
"2020.04","경상북도",도평균,38
"2020.04","경상남도",도평균,33
"2020.04","제주특별자치도",도평균,41
"2020.05","서울특별시",서울특별시,35
"2020.05","대구광역시",대구광역시,38
"2020.05","인천광역시",인천광역시,31
"2020.05","광주광역시",광주광역시,31
"2020.05","대전광역시",대전광역시,32
"2020.05","울산광역시",울산광역시,36
"2020.05","세종특별자치시",세종특별자치시,34
"2020.05","경기도",도평균,38
"2020.05","강원도",도평균,29
"2020.05","충청북도",도평균,33
"2020.05","충청남도",도평균,35
"2020.05","전라북도",도평균,34
"2020.05","전라남도",도평균,29
"2020.05","경상북도",도평균,33
"2020.05","경상남도",도평균,32
"2020.05","제주특별자치도",도평균,36
"2020.06","서울특별시",서울특별시,36
"2020.06","대구광역시",대구광역시,35
"2020.06","인천광역시",인천광역시,32
"2020.06","광주광역시",광주광역시,31
"2020.06","대전광역시",대전광역시,34
"2020.06","울산광역시",울산광역시,32
"2020.06","세종특별자치시",세종특별자치시,37
"2020.06","경기도",도평균,41
"2020.06","강원도",도평균,35
"2020.06","충청북도",도평균,36
"2020.06","충청남도",도평균,35
"2020.06","전라북도",도평균,36
"2020.06","전라남도",도평균,26
"2020.06","경상북도",도평균,32
"2020.06","경상남도",도평균,29
"2020.06","제주특별자치도",도평균,27
"2020.07","서울특별시",서울특별시,21
"2020.07","대구광역시",대구광역시,22
"2020.07","인천광역시",인천광역시,21
"2020.07","광주광역시",광주광역시,15
"2020.07","대전광역시",대전광역시,16
"2020.07","울산광역시",울산광역시,20
"2020.07","세종특별자치시",세종특별자치시,17
"2020.07","경기도",도평균,23
"2020.07","강원도",도평균,17
"2020.07","충청북도",도평균,18
"2020.07","충청남도",도평균,22
"2020.07","전라북도",도평균,18
"2020.07","전라남도",도평균,17
"2020.07","경상북도",도평균,18
"2020.07","경상남도",도평균,20
"2020.07","제주특별자치도",도평균,20
"2020.08","서울특별시",서울특별시,23
"2020.08","대구광역시",대구광역시,25
"2020.08","인천광역시",인천광역시,24
"2020.08","광주광역시",광주광역시,22
"2020.08","대전광역시",대전광역시,20
"2020.08","울산광역시",울산광역시,28
"2020.08","세종특별자치시",세종특별자치시,20
"2020.08","경기도",도평균,24
"2020.08","강원도",도평균,19
"2020.08","충청북도",도평균,21
"2020.08","충청남도",도평균,24
"2020.08","전라북도",도평균,22
"2020.08","전라남도",도평균,28
"2020.08","경상북도",도평균,23
"2020.08","경상남도",도평균,29
"2020.08","제주특별자치도",도평균,29
"2020.09","서울특별시",서울특별시,19
"2020.09","대구광역시",대구광역시,25
"2020.09","인천광역시",인천광역시,20
"2020.09","광주광역시",광주광역시,21
"2020.09","대전광역시",대전광역시,21
"2020.09","울산광역시",울산광역시,25
"2020.09","세종특별자치시",세종특별자치시,20
"2020.09","경기도",도평균,22
"2020.09","강원도",도평균,18
"2020.09","충청북도",도평균,22
"2020.09","충청남도",도평균,24
"2020.09","전라북도",도평균,23
"2020.09","전라남도",도평균,22
"2020.09","경상북도",도평균,22
"2020.09","경상남도",도평균,24
"2020.09","제주특별자치도",도평균,26
"2020.10","서울특별시",서울특별시,33
"2020.10","대구광역시",대구광역시,33
"2020.10","인천광역시",인천광역시,34
"2020.10","광주광역시",광주광역시,31
"2020.10","대전광역시",대전광역시,33
"2020.10","울산광역시",울산광역시,30
"2020.10","세종특별자치시",세종특별자치시,35
"2020.10","경기도",도평균,38
"2020.10","강원도",도평균,28
"2020.10","충청북도",도평균,36
"2020.10","충청남도",도평균,39
"2020.10","전라북도",도평균,35
"2020.10","전라남도",도평균,28
"2020.10","경상북도",도평균,31
"2020.10","경상남도",도평균,29
"2020.10","제주특별자치도",도평균,31
"2020.11","서울특별시",서울특별시,42
"2020.11","대구광역시",대구광역시,40
"2020.11","인천광역시",인천광역시,39
"2020.11","광주광역시",광주광역시,32
"2020.11","대전광역시",대전광역시,37
"2020.11","울산광역시",울산광역시,31
"2020.11","세종특별자치시",세종특별자치시,40
"2020.11","경기도",도평균,45
"2020.11","강원도",도평균,34*
"2020.11","충청북도",도평균,41
"2020.11","충청남도",도평균,42
"2020.11","전라북도",도평균,36
"2020.11","전라남도",도평균,29
"2020.11","경상북도",도평균,36
"2020.11","경상남도",도평균,30
"2020.11","제주특별자치도",도평균,28
"2020.12","서울특별시",서울특별시,42
"2020.12","대구광역시",대구광역시,38
"2020.12","인천광역시",인천광역시,39
"2020.12","광주광역시",광주광역시,33
"2020.12","대전광역시",대전광역시,38
"2020.12","울산광역시",울산광역시,30
"2020.12","세종특별자치시",세종특별자치시,44
"2020.12","경기도",도평균,46
"2020.12","강원도",도평균,36
"2020.12","충청북도",도평균,44
"2020.12","충청남도",도평균,42
"2020.12","전라북도",도평균,36
"2020.12","전라남도",도평균,28
"2020.12","경상북도",도평균,36
"2020.12","경상남도",도평균,30
"2020.12","제주특별자치도",도평균,24
"2021.01","서울특별시",서울특별시,38
"2021.01","대구광역시",대구광역시,40
"2021.01","인천광역시",인천광역시,37
"2021.01","광주광역시",광주광역시,37
"2021.01","대전광역시",대전광역시,39
"2021.01","울산광역시",울산광역시,34
"2021.01","세종특별자치시",세종특별자치시,45
"2021.01","경기도",도평균,42
"2021.01","강원도",도평균,35
"2021.01","충청북도",도평균,43
"2021.01","충청남도",도평균,45
"2021.01","전라북도",도평균,40
"2021.01","전라남도",도평균,34
"2021.01","경상북도",도평균,38
"2021.01","경상남도",도평균,33
"2021.01","제주특별자치도",도평균,31
"2021.02","서울특별시",서울특별시,48
"2021.02","대구광역시",대구광역시,41
"2021.02","인천광역시",인천광역시,46
"2021.02","광주광역시",광주광역시,40
"2021.02","대전광역시",대전광역시,42
"2021.02","울산광역시",울산광역시,35
"2021.02","세종특별자치시",세종특별자치시,47
"2021.02","경기도",도평균,52
"2021.02","강원도",도평균,39
"2021.02","충청북도",도평균,46
"2021.02","충청남도",도평균,52
"2021.02","전라북도",도평균,42
"2021.02","전라남도",도평균,35
"2021.02","경상북도",도평균,40
"2021.02","경상남도",도평균,33
"2021.02","제주특별자치도",도평균,34
"2021.03","서울특별시",서울특별시,67
"2021.03","대구광역시",대구광역시,59
"2021.03","인천광역시",인천광역시,69
"2021.03","광주광역시",광주광역시,65
"2021.03","대전광역시",대전광역시,63
"2021.03","울산광역시",울산광역시,55
"2021.03","세종특별자치시",세종특별자치시,67
"2021.03","경기도",도평균,72
"2021.03","강원도",도평균,51
"2021.03","충청북도",도평균,62
"2021.03","충청남도",도평균,79
"2021.03","전라북도",도평균,75
"2021.03","전라남도",도평균,64
"2021.03","경상북도",도평균,56
"2021.03","경상남도",도평균,53
"2021.03","제주특별자치도",도평균,72
"2021.04","서울특별시",서울특별시,42
"2021.04","대구광역시",대구광역시,42
"2021.04","인천광역시",인천광역시,42
"2021.04","광주광역시",광주광역시,39
"2021.04","대전광역시",대전광역시,41
"2021.04","울산광역시",울산광역시,37
"2021.04","세종특별자치시",세종특별자치시,42
"2021.04","경기도",도평균,46
"2021.04","강원도",도평균,38
"2021.04","충청북도",도평균,41
"2021.04","충청남도",도평균,46
"2021.04","전라북도",도평균,43
"2021.04","전라남도",도평균,34
"2021.04","경상북도",도평균,42
"2021.04","경상남도",도평균,34
"2021.04","제주특별자치도",도평균,36
"2021.05","서울특별시",서울특별시,61
"2021.05","대구광역시",대구광역시,41
"2021.05","인천광역시",인천광역시,59
"2021.05","광주광역시",광주광역시,50
"2021.05","대전광역시",대전광역시,56
"2021.05","울산광역시",울산광역시,35
"2021.05","세종특별자치시",세종특별자치시,61
"2021.05","경기도",도평균,64
"2021.05","강원도",도평균,47
"2021.05","충청북도",도평균,53
"2021.05","충청남도",도평균,63
"2021.05","전라북도",도평균,56
"2021.05","전라남도",도평균,46
"2021.05","경상북도",도평균,43
"2021.05","경상남도",도평균,36
"2021.05","제주특별자치도",도평균,42
"2021.06","서울특별시",서울특별시,33
"2021.06","대구광역시",대구광역시,35
"2021.06","인천광역시",인천광역시,36
"2021.06","광주광역시",광주광역시,29
"2021.06","대전광역시",대전광역시,31
"2021.06","울산광역시",울산광역시,28
"2021.06","세종특별자치시",세종특별자치시,31
"2021.06","경기도",도평균,37
"2021.06","강원도",도평균,24
"2021.06","충청북도",도평균,32
"2021.06","충청남도",도평균,34
"2021.06","전라북도",도평균,36
"2021.06","전라남도",도평균,27
"2021.06","경상북도",도평균,31
"2021.06","경상남도",도평균,27
"2021.06","제주특별자치도",도평균,25
"2021.07","서울특별시",서울특별시,24
"2021.07","대구광역시",대구광역시,19
"2021.07","인천광역시",인천광역시,29
"2021.07","광주광역시",광주광역시,16
"2021.07","대전광역시",대전광역시,16
"2021.07","울산광역시",울산광역시,17
"2021.07","세종특별자치시",세종특별자치시,20
"2021.07","경기도",도평균,26
"2021.07","강원도",도평균,18
"2021.07","충청북도",도평균,19
"2021.07","충청남도",도평균,23
"2021.07","전라북도",도평균,20
"2021.07","전라남도",도평균,19
"2021.07","경상북도",도평균,21
"2021.07","경상남도",도평균,20
"2021.07","제주특별자치도",도평균,19
"2021.08","서울특별시",서울특별시,22
"2021.08","대구광역시",대구광역시,21
"2021.08","인천광역시",인천광역시,22
"2021.08","광주광역시",광주광역시,17
"2021.08","대전광역시",대전광역시,18*
"2021.08","울산광역시",울산광역시,20
"2021.08","세종특별자치시",세종특별자치시,21
"2021.08","경기도",도평균,25
"2021.08","강원도",도평균,19
"2021.08","충청북도",도평균,21
"2021.08","충청남도",도평균,23
"2021.08","전라북도",도평균,20
"2021.08","전라남도",도평균,20
"2021.08","경상북도",도평균,23
"2021.08","경상남도",도평균,20
"2021.08","제주특별자치도",도평균,17
"2021.09","서울특별시",서울특별시,15
"2021.09","대구광역시",대구광역시,18
"2021.09","인천광역시",인천광역시,16
"2021.09","광주광역시",광주광역시,15
"2021.09","대전광역시",대전광역시,15
"2021.09","울산광역시",울산광역시,16
"2021.09","세종특별자치시",세종특별자치시,16
"2021.09","경기도",도평균,17
"2021.09","강원도",도평균,13
"2021.09","충청북도",도평균,16
"2021.09","충청남도",도평균,18
"2021.09","전라북도",도평균,18
"2021.09","전라남도",도평균,17
"2021.09","경상북도",도평균,18
"2021.09","경상남도",도평균,17
"2021.09","제주특별자치도",도평균,20
"2021.10","서울특별시",서울특별시,27
"2021.10","대구광역시",대구광역시,26
"2021.10","인천광역시",인천광역시,28
"2021.10","광주광역시",광주광역시,25
"2021.10","대전광역시",대전광역시,27
"2021.10","울산광역시",울산광역시,22
"2021.10","세종특별자치시",세종특별자치시,29
"2021.10","경기도",도평균,31
"2021.10","강원도",도평균,19
"2021.10","충청북도",도평균,30
"2021.10","충청남도",도평균,32
"2021.10","전라북도",도평균,31
"2021.10","전라남도",도평균,24
"2021.10","경상북도",도평균,25
"2021.10","경상남도",도평균,23
"2021.10","제주특별자치도",도평균,24
